Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSQF,NewHouse,SummerSale,Season,RemodelAge,GarageAgeInv,GarageIdx,HouseAge,LargeHouse,SQFperRoom,HasPool,PrchSQ,time_index,neighborhood_index
2546,20,RL,80.0,8240,Pave,,Reg,Lvl,4.0,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,6,Hip,CompShg,HdBoard,HdBoard,8.0,198.0,2,2,CBlock,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1179.0,1179.0,GasA,3,1,SBrkr,1179,0,0,1179,0.0,0.0,1,0,2,1,2.0,5,5.0,0,0.0,Attchd,4.0,2.0,622.0,2.0,2.0,1,0,0,0,0,0,0,0.0,5.0,,0,6,2007,WD,Normal,110000,2358.0,False,True,1,47,0.02083333333333334,0.1666666666666667,47,False,471.6,False,0,1.0120062792436166,0.8787216404982302
2547,80,RL,65.0,6285,Pave,,Reg,Lvl,4.0,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,6,Gable,CompShg,HdBoard,Plywood,0.0,0.0,2,2,CBlock,2.0,2.0,3.0,3.0,504.0,1.0,0.0,456.0,960.0,GasA,2,1,SBrkr,1044,0,0,1044,1.0,0.0,1,0,3,1,2.0,7,7.0,1,2.0,Detchd,2.0,2.0,528.0,2.0,2.0,2,228,0,0,0,0,0,0.0,0.0,,0,4,2007,WD,Normal,133500,2004.0,False,True,1,31,0.03125,0.125,31,False,286.2857142857143,False,0,1.0120062792436166,0.8787216404982302
2548,90,RL,,9555,Pave,,IR1,Lvl,4.0,CulDSac,Gtl,Edwards,Norm,Norm,Duplex,2Story,5,6,Gable,CompShg,Plywood,Plywood,0.0,0.0,2,2,Slab,,,,,0.0,,0.0,0.0,0.0,GasA,2,1,SBrkr,1100,1133,0,2233,0.0,0.0,2,1,5,2,2.0,11,7.0,0,0.0,Attchd,4.0,2.0,579.0,2.0,3.0,2,0,0,0,0,0,0,0.0,0.0,,0,2,2007,WD,Normal,141000,2233.0,False,False,0,28,0.03448275862068965,0.2758620689655172,28,False,203.0,False,0,0.9438058428727765,0.8787216404982302
2549,60,RL,60.0,7023,Pave,,Reg,Lvl,4.0,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,5,5,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,2,2,PConc,3.0,3.0,1.0,3.0,611.0,1.0,0.0,123.0,734.0,GasA,3,1,SBrkr,734,674,0,1408,1.0,0.0,2,1,3,1,2.0,6,7.0,0,0.0,BuiltIn,4.0,2.0,489.0,2.0,2.0,2,0,85,0,0,0,0,0.0,0.0,,0,5,2007,WD,Normal,171500,2142.0,False,True,1,1,0.33333333333333337,2.666666666666667,2,False,357.0,False,85,1.0120062792436166,0.8787216404982302
2550,20,RL,128.0,39290,Pave,,IR1,Bnk,4.0,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,10,5,Hip,CompShg,CemntBd,CmentBd,8.0,1224.0,3,2,PConc,3.0,2.0,4.0,3.0,4010.0,1.0,0.0,1085.0,5095.0,GasA,3,1,SBrkr,5095,0,0,5095,1.0,1.0,2,1,2,1,3.0,15,7.0,2,3.0,Attchd,4.0,3.0,1154.0,2.0,2.0,2,546,484,0,0,0,0,0.0,0.0,,17000,10,2007,New,Partial,183850,10190.0,True,False,2,0,1.0,12.0,0,True,679.3333333333334,False,484,0.9779103351646996,0.8787216404982302
2551,180,RM,35.0,3675,Pave,,Reg,Lvl,4.0,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5,Gable,CompShg,VinylSd,VinylSd,8.0,76.0,2,2,PConc,3.0,2.0,4.0,3.0,467.0,1.0,0.0,80.0,547.0,GasA,3,1,SBrkr,1072,0,0,1072,1.0,0.0,1,0,2,1,3.0,5,7.0,0,0.0,Basment,4.0,2.0,525.0,2.0,2.0,2,0,44,0,0,0,0,0.0,0.0,,0,5,2007,WD,Normal,140000,1619.0,False,True,1,2,0.33333333333333337,2.666666666666667,2,False,323.8,False,44,1.0120062792436166,0.8787216404982302
2552,20,RL,64.0,6400,Pave,,Reg,Lvl,4.0,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,WdShing,Wd Shng,0.0,0.0,2,2,CBlock,2.0,2.0,3.0,2.0,77.0,3.0,831.0,52.0,960.0,GasA,3,1,SBrkr,960,0,0,960,1.0,0.0,1,0,2,1,2.0,4,7.0,0,0.0,Detchd,2.0,1.0,392.0,2.0,2.0,2,144,0,35,0,0,0,0.0,0.0,,0,12,2007,WD,Normal,131750,1920.0,False,False,3,7,0.020408163265306124,0.04081632653061225,48,False,480.0,False,35,1.1228180888884245,0.8787216404982302
2553,90,RL,74.0,6882,Pave,,Reg,Lvl,4.0,Corner,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,3,Gable,CompShg,AsbShng,Plywood,2.0,128.0,2,2,PConc,,,,,0.0,,0.0,0.0,0.0,GasA,2,0,SBrkr,1152,0,0,1152,0.0,0.0,2,0,2,2,2.0,6,7.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,,0,9,2007,WD,Normal,61500,1152.0,False,False,2,52,0.0004980079681274901,0.0,52,False,192.0,False,0,0.9779103351646996,0.8787216404982302
2554,90,RL,52.0,8741,Pave,,Reg,Lvl,4.0,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,6,Gable,CompShg,Plywood,Plywood,0.0,0.0,2,2,CBlock,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1195.0,1195.0,GasA,2,0,SBrkr,1195,0,0,1195,0.0,0.0,2,0,4,2,2.0,8,7.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,118,0,0,0,0,0,0.0,3.0,,0,7,2007,WD,Abnorml,98500,2390.0,False,True,1,57,0.0004980079681274901,0.0,61,False,298.75,False,0,1.0120062792436166,0.8787216404982302
2555,40,RL,62.0,10042,Pave,,Reg,Bnk,4.0,Corner,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,8,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,0.0,2,2,BrkTil,2.0,2.0,1.0,1.0,144.0,3.0,278.0,238.0,660.0,GasA,2,1,SBrkr,740,125,0,865,1.0,0.0,1,0,2,1,2.0,4,7.0,1,3.0,Detchd,2.0,1.0,216.0,2.0,2.0,2,0,0,84,0,0,0,0.0,0.0,,0,8,2007,WD,Normal,108500,1525.0,False,True,2,12,0.011363636363636359,0.022727272727272717,87,False,381.25,False,84,0.9779103351646996,0.8787216404982302
2556,20,RL,60.0,8172,Pave,,Reg,Lvl,4.0,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,Gable,CompShg,MetalSd,MetalSd,0.0,0.0,2,2,CBlock,2.0,2.0,1.0,2.0,544.0,1.0,0.0,224.0,768.0,GasA,2,1,SBrkr,768,0,0,768,0.0,0.0,1,0,2,1,2.0,4,7.0,1,2.0,Detchd,2.0,1.0,355.0,2.0,2.0,2,0,0,196,0,0,0,0.0,4.0,,0,7,2007,WD,Normal,125000,1536.0,False,True,1,52,0.020408163265306124,0.04081632653061225,52,False,384.0,False,196,1.0120062792436166,0.8787216404982302
2557,20,RL,60.0,8172,Pave,,Reg,HLS,4.0,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,Gable,CompShg,WdShing,Plywood,0.0,0.0,2,2,CBlock,2.0,2.0,1.0,3.0,682.0,1.0,0.0,182.0,864.0,GasA,2,1,SBrkr,864,0,0,864,1.0,0.0,1,0,3,1,2.0,5,7.0,0,0.0,Detchd,2.0,2.0,528.0,2.0,2.0,0,196,0,0,0,0,0,0.0,0.0,,0,10,2007,COD,Family,79275,1728.0,False,False,2,52,0.08333333333333333,0.3333333333333333,52,False,345.6,False,0,0.9779103351646996,0.8787216404982302
2558,90,RL,60.0,10890,Pave,,Reg,Lvl,4.0,Inside,Gtl,SWISU,Norm,Norm,Duplex,2Story,5,6,Hip,CompShg,Wd Sdng,Plywood,0.0,0.0,2,2,PConc,2.0,2.0,2.0,2.0,371.0,1.0,0.0,925.0,1296.0,Grav,2,0,FuseA,1296,1296,0,2592,2.0,0.0,2,0,6,2,2.0,12,5.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,0,742,240,0,0,0,0.0,0.0,Shed,1512,1,2007,WD,AdjLand,150000,3888.0,False,False,0,57,0.0004980079681274901,0.0,84,False,324.0,False,982,0.9438058428727765,0.8017377274857027
2559,30,RL,54.0,7223,Pave,,Reg,Lvl,4.0,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,5,Hip,CompShg,Stucco,Plywood,0.0,0.0,2,2,PConc,2.0,2.0,2.0,2.0,319.0,1.0,0.0,971.0,1290.0,GasA,2,1,SBrkr,1422,0,0,1422,0.0,0.0,1,0,3,1,2.0,6,7.0,0,0.0,Detchd,2.0,1.0,352.0,2.0,2.0,2,0,0,64,0,0,0,0.0,4.0,,0,4,2007,WD,Normal,136500,2712.0,False,True,1,57,0.028571428571428577,0.057142857142857155,81,False,452.0,False,64,1.0120062792436166,1.0670080139504252
2560,50,RL,51.0,6821,Pave,,Reg,HLS,4.0,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,6,7,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,0.0,2,2,BrkTil,2.0,2.0,1.0,2.0,113.0,1.0,0.0,538.0,651.0,GasA,3,1,SBrkr,759,539,0,1298,0.0,0.0,2,0,2,1,2.0,8,7.0,1,3.0,Detchd,2.0,1.0,240.0,2.0,2.0,1,216,0,168,0,0,0,0.0,0.0,,0,8,2007,WD,Normal,146500,1949.0,False,True,2,2,0.07142857142857141,0.14285714285714282,86,False,243.625,False,168,0.9779103351646996,1.0670080139504252
2561,70,RL,63.0,4000,Pave,,Reg,Lvl,4.0,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,8,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,0.0,2,2,BrkTil,3.0,2.0,1.0,3.0,246.0,1.0,0.0,285.0,531.0,GasA,2,1,SBrkr,567,531,0,1098,1.0,0.0,1,0,2,1,2.0,5,7.0,1,3.0,Detchd,2.0,1.0,216.0,2.0,2.0,2,0,0,0,0,0,0,0.0,4.0,,0,6,2007,WD,Normal,148500,1629.0,False,True,1,12,0.012820512820512822,0.025641025641025644,77,False,325.8,False,0,1.0120062792436166,1.0670080139504252
2562,70,RL,53.0,6720,Pave,,Reg,Lvl,4.0,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,7,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,2,2,BrkTil,2.0,2.0,1.0,1.0,0.0,1.0,0.0,585.0,585.0,GasA,2,0,SBrkr,851,585,0,1436,0.0,0.0,1,0,3,1,2.0,7,7.0,1,3.0,Detchd,2.0,1.0,228.0,2.0,2.0,2,184,0,0,0,0,0,0.0,0.0,,0,4,2007,CWD,Normal,141500,2021.0,False,True,1,57,0.0625,0.125,86,False,288.7142857142857,False,0,1.0120062792436166,1.0670080139504252
2563,70,RL,53.0,7155,Pave,,Reg,Lvl,4.0,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,8,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,0.0,2,2,BrkTil,2.0,2.0,1.0,1.0,0.0,1.0,0.0,686.0,686.0,GasA,2,1,SBrkr,686,775,0,1461,0.0,0.0,1,0,3,1,2.0,6,7.0,1,3.0,Detchd,2.0,1.0,225.0,2.0,2.0,0,0,0,116,0,0,0,0.0,4.0,,0,7,2007,WD,Normal,135000,2147.0,False,True,1,16,0.01219512195121951,0.02439024390243902,81,False,357.8333333333333,False,116,1.0120062792436166,1.0670080139504252
2564,70,RL,60.0,7230,Pave,,Reg,Lvl,4.0,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2.5Unf,7,7,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,2,2,BrkTil,2.0,2.0,1.0,1.0,0.0,1.0,0.0,851.0,851.0,GasA,3,1,SBrkr,867,851,0,1718,0.0,0.0,2,1,4,1,3.0,8,7.0,1,2.0,Detchd,2.0,2.0,264.0,2.0,2.0,2,291,0,60,0,153,0,0.0,5.0,,0,10,2007,WD,Normal,238000,2569.0,False,False,2,15,0.012345679012345675,0.0493827160493827,80,False,321.125,False,213,0.9779103351646996,1.0670080139504252
2565,20,RL,126.0,13108,Pave,,IR2,HLS,4.0,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,0.0,2,2,CBlock,,,,,0.0,,0.0,0.0,0.0,GasA,2,1,SBrkr,1226,0,0,1226,0.0,0.0,1,1,2,1,2.0,7,6.0,1,3.0,Attchd,4.0,2.0,400.0,2.0,2.0,2,174,24,120,0,228,0,0.0,0.0,,0,6,2007,WD,Normal,153500,1226.0,False,True,1,56,0.017543859649122806,0.14035087719298245,56,False,175.14285714285714,False,372,1.0120062792436166,1.0670080139504252
2566,50,RL,110.0,7810,Pave,,IR1,HLS,4.0,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,4,6,Gable,CompShg,AsbShng,CmentBd,0.0,0.0,2,3,BrkTil,2.0,3.0,1.0,3.0,189.0,1.0,0.0,741.0,930.0,GasA,3,1,SBrkr,1230,525,0,1755,0.0,0.0,2,0,4,1,3.0,7,7.0,1,2.0,Detchd,2.0,1.0,231.0,2.0,2.0,2,0,40,0,0,0,0,0.0,0.0,,0,11,2007,WD,Normal,188000,2685.0,False,False,2,4,0.012820512820512822,0.025641025641025644,77,False,383.57142857142856,False,40,0.9779103351646996,1.0670080139504252
2567,190,RL,79.0,6221,Pave,,IR1,Lvl,4.0,Inside,Gtl,Crawfor,Norm,Norm,2fmCon,1.5Fin,5,5,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,2,2,CBlock,2.0,2.0,1.0,1.0,533.0,1.0,0.0,195.0,728.0,GasA,3,1,SBrkr,760,595,0,1355,0.0,0.0,2,0,3,1,2.0,5,7.0,0,0.0,Detchd,2.0,2.0,528.0,2.0,2.0,2,0,0,0,0,144,0,0.0,4.0,,0,10,2007,WD,Normal,140000,2083.0,False,False,2,57,0.023809523809523808,0.09523809523809523,66,False,416.6,False,144,0.9779103351646996,1.0670080139504252
2568,20,RL,,25485,Pave,,IR1,Lvl,4.0,CulDSac,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,4,Gable,CompShg,Wd Sdng,MetalSd,5.0,423.0,2,2,CBlock,2.0,3.0,2.0,1.0,540.0,2.0,1020.0,0.0,1560.0,GasA,2,1,SBrkr,1560,0,0,1560,0.0,0.0,1,1,3,1,2.0,6,7.0,3,2.0,Attchd,3.0,2.0,580.0,2.0,2.0,2,0,75,584,0,0,0,0.0,0.0,,0,5,2007,WD,Normal,201000,3120.0,False,True,1,47,0.02083333333333334,0.12500000000000003,47,False,520.0,False,659,1.0120062792436166,1.0670080139504252
2569,20,RL,,21579,Pave,,IR1,Lvl,4.0,CulDSac,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,6,Hip,CompShg,HdBoard,BrkFace,0.0,0.0,2,2,PConc,3.0,2.0,1.0,2.0,813.0,1.0,0.0,675.0,1488.0,GasA,3,1,SBrkr,1488,0,0,1488,0.0,1.0,2,0,3,1,2.0,7,7.0,2,3.0,Attchd,3.0,2.0,552.0,2.0,2.0,2,0,0,216,0,0,0,0.0,0.0,,0,9,2007,CWD,Normal,215000,2976.0,False,False,2,39,0.025,0.15000000000000002,39,False,425.14285714285717,False,216,0.9779103351646996,1.0670080139504252
2570,160,RM,24.0,1782,Pave,,Reg,Lvl,4.0,Inside,Gtl,Blueste,Norm,Norm,Twnhs,2Story,6,6,Gable,CompShg,MetalSd,MetalSd,0.0,0.0,2,3,CBlock,3.0,2.0,1.0,3.0,330.0,1.0,0.0,186.0,516.0,GasA,3,1,SBrkr,529,516,0,1045,0.0,0.0,1,0,2,1,2.0,5,7.0,1,2.0,Detchd,2.0,2.0,462.0,2.0,2.0,2,180,0,0,0,0,0,0.0,4.0,,0,12,2007,WD,Normal,123900,1561.0,False,False,3,27,0.03571428571428572,0.14285714285714288,27,False,312.2,False,0,1.1228180888884245,0.9683135159170863
2571,20,RL,,17871,Pave,,IR2,Lvl,4.0,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,4,5,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,2,2,PConc,3.0,2.0,1.0,1.0,0.0,1.0,0.0,1680.0,1680.0,GasA,3,1,SBrkr,1680,0,0,1680,0.0,0.0,2,0,4,1,3.0,7,7.0,0,0.0,Attchd,2.0,2.0,628.0,2.0,2.0,2,152,0,0,0,0,0,0.0,0.0,,0,6,2007,WD,Normal,170000,3360.0,False,True,1,11,0.08333333333333333,0.3333333333333333,12,False,480.0,False,0,1.0120062792436166,1.0670080139504252
2572,120,RM,35.0,3907,Pave,,IR1,Bnk,4.0,Inside,Mod,Blueste,Norm,Norm,TwnhsE,1Story,8,5,Gable,CompShg,HdBoard,HdBoard,0.0,0.0,2,2,CBlock,3.0,2.0,4.0,3.0,577.0,1.0,0.0,427.0,1004.0,GasA,3,1,SBrkr,1020,0,0,1020,1.0,0.0,1,0,1,1,2.0,4,7.0,0,0.0,Attchd,2.0,2.0,509.0,2.0,2.0,2,135,0,0,0,0,0,0.0,0.0,,0,3,2007,WD,Normal,200000,2024.0,False,False,0,19,0.05000000000000001,0.20000000000000004,19,False,506.0,False,0,0.9438058428727765,0.9683135159170863
2573,20,RL,,20693,Pave,,IR1,Bnk,4.0,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,Plywood,Plywood,5.0,652.0,2,2,CBlock,3.0,2.0,1.0,2.0,434.0,1.0,0.0,1262.0,1696.0,GasA,3,1,SBrkr,1696,0,0,1696,0.0,0.0,2,0,3,1,2.0,7,7.0,2,2.0,Attchd,4.0,2.0,625.0,2.0,2.0,2,0,146,0,0,0,0,0.0,3.0,,0,2,2007,WD,Normal,198000,3392.0,False,False,0,36,0.02702702702702703,0.21621621621621623,36,False,484.57142857142856,False,146,0.9438058428727765,1.0670080139504252
2574,20,RL,70.0,18044,Pave,,IR1,HLS,4.0,CulDSac,Gtl,Crawfor,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,WdShing,Plywood,0.0,0.0,3,2,CBlock,3.0,2.0,1.0,1.0,0.0,1.0,0.0,279.0,279.0,GasA,3,1,SBrkr,2726,0,0,2726,0.0,0.0,2,1,2,1,3.0,6,7.0,1,3.0,Attchd,4.0,2.0,691.0,3.0,3.0,2,216,64,169,0,0,228,3.0,0.0,,0,8,2007,WD,Normal,315000,3005.0,False,True,2,21,0.04545454545454544,0.36363636363636354,21,False,500.8333333333333,True,233,0.9779103351646996,1.0670080139504252
2575,50,RM,50.0,7000,Pave,,Reg,Lvl,4.0,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,7,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,0.0,2,2,BrkTil,2.0,2.0,1.0,3.0,375.0,1.0,0.0,345.0,720.0,GasA,3,1,FuseA,720,495,0,1215,0.0,0.0,1,0,3,1,3.0,6,7.0,0,0.0,Detchd,4.0,2.0,720.0,2.0,2.0,2,0,0,30,0,0,0,0.0,4.0,,0,5,2007,WD,Normal,141000,1935.0,False,True,1,57,0.023255813953488372,0.18604651162790697,67,False,322.5,False,30,1.0120062792436166,0.7544758150113035
2576,50,RM,50.0,7288,Pave,,Reg,Lvl,4.0,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,5,7,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,3,3,BrkTil,2.0,1.0,1.0,1.0,0.0,1.0,0.0,936.0,936.0,GasA,3,1,SBrkr,936,665,0,1601,0.0,0.0,2,0,3,1,2.0,6,7.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,176,0,0,0.0,0.0,,0,9,2007,WD,Normal,129850,2537.0,False,False,2,4,0.0004980079681274901,0.0,82,False,422.8333333333333,False,176,0.9779103351646996,0.7544758150113035
2577,70,RM,50.0,9060,Pave,,Reg,Lvl,4.0,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,6,Gable,CompShg,Wd Sdng,Plywood,0.0,0.0,2,2,BrkTil,3.0,2.0,1.0,3.0,548.0,1.0,0.0,311.0,859.0,GasA,3,1,SBrkr,942,886,0,1828,0.0,0.0,2,0,3,1,3.0,6,7.0,0,0.0,Detchd,0.0,0.0,0.0,0.0,0.0,2,174,0,212,0,0,0,0.0,4.0,,0,3,2007,WD,Alloca,150909,2687.0,False,False,0,8,0.0004980079681274901,0.0,84,False,447.8333333333333,False,212,0.9438058428727765,0.7544758150113035
2578,30,RM,46.0,3672,Pave,,Reg,Lvl,4.0,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1Story,5,7,Gable,CompShg,Stucco,Stucco,0.0,0.0,2,2,BrkTil,2.0,2.0,1.0,1.0,0.0,1.0,0.0,816.0,816.0,GasA,3,1,SBrkr,816,0,0,816,0.0,0.0,1,0,2,1,2.0,5,7.0,0,0.0,Detchd,2.0,1.0,100.0,2.0,2.0,0,0,0,96,0,0,0,0.0,0.0,,0,9,2007,WD,Normal,75200,1632.0,False,False,2,57,0.011627906976744191,0.023255813953488382,85,False,326.4,False,96,0.9779103351646996,0.7544758150113035
2579,50,RM,64.0,11067,Pave,,Reg,Lvl,4.0,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,2,4,Gable,CompShg,MetalSd,MetalSd,0.0,0.0,2,2,BrkTil,,,,,0.0,,0.0,0.0,0.0,GasA,3,1,SBrkr,640,0,205,845,0.0,0.0,1,0,1,1,2.0,4,2.0,0,0.0,Detchd,2.0,1.0,256.0,2.0,2.0,0,48,0,0,0,0,0,0.0,0.0,,0,3,2007,WD,Normal,68104,845.0,False,False,0,57,0.01724137931034483,0.03448275862068966,68,False,211.25,False,0,0.9438058428727765,0.7544758150113035
2580,190,C (all),75.0,8250,Pave,,Reg,Lvl,4.0,Inside,Gtl,IDOTRR,Feedr,Norm,2fmCon,2Story,5,6,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,2,3,CBlock,2.0,2.0,1.0,1.0,0.0,1.0,0.0,957.0,957.0,GasA,2,0,SBrkr,1034,957,0,1991,0.0,0.0,2,0,4,2,2.0,9,7.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,133,0,0,0,0.0,0.0,,0,6,2007,WD,Normal,119600,2948.0,False,True,1,1,0.0004980079681274901,0.0,112,False,327.55555555555554,False,133,1.0120062792436166,0.7544758150113035
2581,20,C (all),65.0,6565,Pave,,Reg,Lvl,4.0,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,6,Gable,CompShg,MetalSd,MetalSd,0.0,0.0,2,2,CBlock,2.0,2.0,1.0,3.0,967.0,1.0,0.0,106.0,1073.0,GasA,3,1,FuseA,1073,0,0,1073,1.0,0.0,1,0,3,1,2.0,6,7.0,0,0.0,Detchd,2.0,2.0,720.0,2.0,2.0,2,0,444,0,0,0,0,0.0,0.0,,0,8,2007,WD,Abnorml,140000,2146.0,False,True,2,27,0.043478260869565216,0.17391304347826086,50,False,357.6666666666667,False,444,0.9779103351646996,0.7544758150113035
2582,30,C (all),60.0,6060,Pave,,Reg,Lvl,4.0,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,9,Hip,CompShg,MetalSd,MetalSd,0.0,0.0,3,2,BrkTil,2.0,2.0,1.0,3.0,737.0,1.0,0.0,100.0,837.0,GasA,3,1,SBrkr,1001,0,0,1001,0.0,0.0,1,0,2,1,3.0,5,7.0,0,0.0,Detchd,2.0,1.0,216.0,2.0,1.0,0,154,0,42,86,0,0,0.0,0.0,,0,11,2007,WD,Normal,124900,1838.0,False,False,2,0,0.012820512820512822,0.025641025641025644,77,False,367.6,False,128,0.9779103351646996,0.7544758150113035
2583,120,RM,59.0,5568,Pave,,IR1,HLS,4.0,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,Hip,CompShg,CemntBd,CmentBd,8.0,473.0,3,2,PConc,3.0,2.0,4.0,3.0,1573.0,1.0,0.0,0.0,1573.0,GasA,3,1,SBrkr,1625,0,0,1625,1.0,1.0,2,0,2,1,3.0,5,7.0,1,3.0,Attchd,4.0,2.0,495.0,2.0,2.0,2,123,0,0,0,153,0,0.0,0.0,,0,10,2007,New,Partial,375000,3198.0,True,False,2,0,0.5,4.0,1,False,639.6,False,153,0.9779103351646996,1.0670080139504252
2584,85,RL,,12150,Pave,,IR1,Bnk,4.0,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,6,6,Gable,CompShg,HdBoard,Wd Shng,0.0,0.0,2,2,CBlock,3.0,2.0,3.0,3.0,1001.0,1.0,0.0,0.0,1001.0,GasA,2,1,SBrkr,1299,0,0,1299,1.0,0.0,2,0,2,1,3.0,5,7.0,1,1.0,BuiltIn,3.0,2.0,486.0,2.0,2.0,2,84,0,222,0,0,0,0.0,4.0,,0,1,2007,WD,Normal,183500,2300.0,False,False,0,28,0.03448275862068965,0.2068965517241379,28,False,460.0,False,222,0.9438058428727765,0.9527816535720424
2585,20,RL,80.0,10000,Pave,,Reg,Lvl,4.0,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,VinylSd,VinylSd,5.0,166.0,3,2,PConc,3.0,2.0,1.0,3.0,585.0,1.0,0.0,856.0,1441.0,GasA,3,1,SBrkr,1392,0,0,1392,0.0,0.0,2,0,3,1,3.0,6,7.0,1,3.0,Attchd,4.0,3.0,650.0,2.0,2.0,2,168,49,0,0,0,0,0.0,0.0,,0,12,2007,WD,Normal,215000,2833.0,False,False,3,5,0.16666666666666669,2.0,5,False,472.1666666666667,False,49,1.1228180888884245,0.9527816535720424
2586,20,RL,44.0,12864,Pave,,IR1,Lvl,4.0,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,3,2,PConc,3.0,2.0,1.0,3.0,1392.0,1.0,0.0,17.0,1409.0,GasA,3,1,SBrkr,1409,0,0,1409,1.0,0.0,1,1,1,1,3.0,4,7.0,1,3.0,Attchd,3.0,2.0,576.0,2.0,2.0,2,0,144,0,0,145,0,0.0,0.0,,0,7,2007,WD,Normal,245000,2818.0,False,True,1,5,0.16666666666666669,1.0,5,False,704.5,False,289,1.0120062792436166,0.9527816535720424
