Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,YrSold,SaleType,SaleCondition,SalePrice,TotalSQF,NewHouse,SummerSale,RecentRemodel
1206,20,RL,90.0,14684,Pave,,IR1,Lvl,4,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,7,1990,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,234.0,4,3,CBlock,4.0,3.0,3.0,4.0,485,3.0,177,1496,2158,GasA,4,1,SBrkr,2196,0,0,2196,0,0,2,0,3,1,4,7,10,1,3.0,Attchd,1990.0,3.0,3,701,3.0,3.0,3,84,70,0,0,0,0,,,,0,2009,WD,Normal,271900,4354,False,True,True
1207,20,RH,,8900,Pave,,Reg,Lvl,4,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,4,4,1966,1966,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3.0,3.0,2.0,2.0,1056,0.0,0,0,1056,GasA,3,1,SBrkr,1056,0,0,1056,1,0,1,0,2,1,3,5,10,0,,Detchd,1966.0,2.0,1,384,3.0,3.0,3,0,42,0,0,0,0,,4.0,,0,2006,WD,Normal,107000,2112,False,False,False
1208,20,RL,70.0,9135,Pave,,Reg,Lvl,4,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,120.0,4,3,PConc,4.0,3.0,4.0,5.0,340,0.0,0,1342,1682,GasA,5,1,SBrkr,1700,0,0,1700,1,0,2,0,3,1,4,7,10,0,,Attchd,2003.0,3.0,2,544,3.0,3.0,3,192,23,0,0,0,0,,,,0,2006,WD,Normal,200000,3382,False,True,False
1209,20,RL,70.0,7763,Pave,,Reg,Lvl,4,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1962,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3.0,3.0,2.0,2.0,504,3.0,108,319,931,GasA,3,1,SBrkr,1283,0,0,1283,1,0,1,0,3,1,3,6,10,0,,Detchd,1980.0,2.0,2,506,3.0,3.0,3,0,0,0,0,0,0,,,,0,2008,WD,Normal,140000,2214,False,False,False
1210,20,RL,85.0,10182,Pave,,IR1,Lvl,4,CulDSac,Gtl,Somerst,RRNn,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,420.0,4,3,PConc,5.0,3.0,3.0,5.0,1220,0.0,0,440,1660,GasA,5,1,SBrkr,1660,0,0,1660,1,0,2,0,3,1,4,8,10,1,4.0,Attchd,2006.0,3.0,2,500,3.0,3.0,3,322,50,0,0,0,0,,,,0,2006,New,Partial,290000,3320,True,True,False
1211,60,RL,70.0,11218,Pave,,Reg,Lvl,4,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,3,PConc,4.0,3.0,2.0,0.0,0,0.0,0,1055,1055,GasA,5,1,SBrkr,1055,790,0,1845,0,0,2,1,3,1,4,8,10,1,3.0,Attchd,1992.0,3.0,2,462,3.0,3.0,3,635,104,0,0,0,0,,5.0,Shed,400,2010,WD,Normal,189000,2900,False,True,False
1212,50,RL,152.0,12134,Pave,,IR1,Bnk,4,Inside,Mod,Gilbert,Norm,Norm,1Fam,1.5Fin,8,7,1988,2005,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,3,Wood,4.0,3.0,4.0,5.0,427,0.0,0,132,559,GasA,4,1,SBrkr,1080,672,0,1752,0,0,2,0,4,1,3,8,10,0,,Basment,1988.0,3.0,2,492,3.0,3.0,3,325,12,0,0,0,0,,,,0,2010,WD,Normal,164000,2311,False,True,False
1213,30,RL,50.0,9340,Pave,,Reg,Lvl,4,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1941,1950,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,2.0,2.0,344,0.0,0,328,672,GasA,3,1,SBrkr,672,0,0,672,1,0,1,0,2,1,3,4,10,0,,Attchd,1941.0,2.0,1,234,3.0,3.0,1,0,113,0,0,0,0,,,,0,2009,WD,Normal,113000,1344,False,True,False
1214,80,RL,,10246,Pave,,IR1,Lvl,4,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,4,9,1965,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3.0,4.0,4.0,5.0,648,0.0,0,0,648,GasA,5,1,SBrkr,960,0,0,960,1,1,0,0,0,1,3,3,10,0,,Attchd,1965.0,2.0,1,364,3.0,3.0,3,88,0,0,0,0,0,,,,0,2006,WD,Normal,145000,1608,False,True,False
1215,85,RL,69.0,10205,Pave,,IR1,Lvl,4,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,5,5,1962,1962,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,4.0,3.0,784,0.0,0,141,925,GasA,3,1,SBrkr,999,0,0,999,1,0,1,0,3,1,3,6,10,0,,Attchd,1962.0,2.0,1,300,3.0,3.0,3,150,72,0,0,0,0,,,,0,2006,WD,Normal,134500,1924,False,True,False
1216,20,RL,99.0,7094,Pave,,IR1,Lvl,4,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1966,1966,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3.0,3.0,2.0,2.0,180,1.0,374,340,894,GasA,3,1,SBrkr,894,0,0,894,0,0,1,0,3,1,3,5,10,0,,Detchd,1966.0,3.0,1,384,3.0,3.0,3,0,0,0,0,0,0,,4.0,,0,2007,WD,Normal,125000,1788,False,True,False
1217,90,RM,68.0,8930,Pave,,Reg,Lvl,4,Inside,Gtl,Sawyer,RRAe,Norm,Duplex,1.5Fin,6,5,1978,1978,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,Slab,,,,,0,,0,0,0,GasA,3,1,SBrkr,1318,584,0,1902,0,0,2,0,4,2,3,8,10,0,,Attchd,1978.0,2.0,2,539,3.0,3.0,3,0,0,0,0,0,0,,,,0,2010,WD,Normal,112000,1902,False,True,False
1218,20,FV,72.0,8640,Pave,,Reg,Lvl,4,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2009,2009,Gable,CompShg,CemntBd,CmentBd,Stone,72.0,4,3,PConc,4.0,3.0,3.0,5.0,936,0.0,0,364,1300,GasA,5,1,SBrkr,1314,0,0,1314,1,0,2,0,3,1,4,6,10,0,,Attchd,2009.0,3.0,2,552,3.0,3.0,3,135,112,0,0,0,0,,,,0,2009,New,Partial,229456,2614,True,False,False
1219,50,RM,52.0,6240,Pave,,Reg,Lvl,4,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,5,1947,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,3,Slab,,,,,0,,0,0,0,GasA,4,0,SBrkr,672,240,0,912,0,0,1,0,2,1,3,3,10,0,,,,,0,0,,,1,0,0,0,0,0,0,,,,0,2006,WD,Normal,80500,912,False,True,True
1220,160,RM,21.0,1680,Pave,,Reg,Lvl,4,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1971,1971,Gable,CompShg,CemntBd,CmentBd,BrkFace,236.0,3,3,CBlock,3.0,3.0,2.0,0.0,0,0.0,0,672,672,GasA,3,1,SBrkr,672,546,0,1218,0,0,1,1,3,1,3,7,10,0,,,,,0,0,,,1,201,0,0,0,0,0,,,,0,2006,WD,Abnorml,91500,1890,False,True,False
1221,20,RL,66.0,7800,Pave,,IR1,Lvl,4,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1964,1964,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,3.0,2.0,2.0,312,1.0,600,0,912,GasA,3,1,SBrkr,912,0,0,912,0,0,1,0,2,1,3,5,10,0,,Attchd,1964.0,2.0,1,288,3.0,3.0,3,0,0,0,0,0,0,,,,0,2006,WD,Abnorml,115000,1824,False,False,False
1222,20,RL,55.0,8250,Pave,,Reg,Lvl,4,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3.0,3.0,2.0,3.0,250,1.0,492,210,952,GasA,5,1,SBrkr,1211,0,0,1211,0,0,1,0,3,1,3,5,10,1,3.0,Attchd,1968.0,2.0,1,322,3.0,3.0,3,0,63,0,0,0,0,,,,0,2008,WD,Normal,134000,2163,False,True,False
1223,50,RL,78.0,10496,Pave,,Reg,Lvl,4,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,6,1949,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,320.0,3,3,CBlock,3.0,3.0,3.0,2.0,196,0.0,0,844,1040,GasA,5,1,SBrkr,1168,678,0,1846,0,0,2,0,3,1,3,7,10,1,4.0,Attchd,1949.0,2.0,1,315,3.0,3.0,3,0,0,0,0,0,0,,3.0,,0,2007,WD,Normal,143000,2886,False,False,True
1224,20,RL,89.0,10680,Pave,,Reg,Lvl,4,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,3,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,44.0,3,3,CBlock,3.0,2.0,2.0,1.0,756,0.0,0,1380,2136,GasA,3,0,FuseA,2136,0,0,2136,0,0,2,0,4,1,3,7,5,0,,Detchd,1951.0,2.0,2,528,3.0,3.0,3,0,30,0,0,0,0,,4.0,,0,2006,WD,Normal,137900,4272,False,False,False
1225,60,RL,60.0,15384,Pave,,IR1,Lvl,4,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,4.0,5.0,724,0.0,0,64,788,GasA,5,1,SBrkr,788,702,0,1490,1,0,2,1,3,1,4,8,10,1,4.0,Attchd,2004.0,4.0,2,388,3.0,3.0,3,100,75,0,0,0,0,,,,0,2008,WD,Normal,184000,2278,False,False,True
1226,80,RL,65.0,10482,Pave,,Reg,Lvl,4,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,8,1958,1958,Hip,CompShg,VinylSd,VinylSd,BrkFace,63.0,3,4,CBlock,3.0,3.0,4.0,5.0,507,0.0,0,81,588,GasA,5,1,SBrkr,1138,0,0,1138,0,1,1,0,3,1,3,6,10,0,,Attchd,1958.0,3.0,1,264,3.0,3.0,3,224,0,0,0,0,0,,2.0,,0,2007,WD,Normal,145000,1726,False,True,False
1227,60,RL,86.0,14598,Pave,,IR1,Lvl,4,CulDSac,Gtl,Somerst,Feedr,Norm,1Fam,2Story,6,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,74.0,4,3,PConc,4.0,3.0,3.0,0.0,0,0.0,0,894,894,GasA,5,1,SBrkr,894,1039,0,1933,0,0,2,1,4,1,4,9,10,1,4.0,BuiltIn,2007.0,4.0,3,668,3.0,3.0,3,100,18,0,0,0,0,,,,0,2008,WD,Normal,214000,2827,True,False,False
1228,20,RL,72.0,8872,Pave,,Reg,Lvl,4,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,8,1965,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,300.0,3,3,CBlock,3.0,3.0,2.0,4.0,595,0.0,0,317,912,GasA,5,1,SBrkr,912,0,0,912,1,0,1,0,2,1,4,5,10,0,,Detchd,1992.0,2.0,2,576,3.0,3.0,3,0,240,0,0,0,0,,,,0,2008,WD,Normal,147000,1824,False,False,False
1229,120,RL,65.0,8769,Pave,,Reg,Lvl,4,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2008,2008,Hip,CompShg,MetalSd,MetalSd,BrkFace,766.0,5,3,PConc,5.0,3.0,2.0,5.0,1540,0.0,0,162,1702,GasA,5,1,SBrkr,1702,0,0,1702,1,0,1,1,1,1,5,7,10,1,4.0,Attchd,2008.0,4.0,3,1052,3.0,3.0,3,0,72,0,0,224,0,,,,0,2008,New,Partial,367294,3404,True,False,False
1230,80,RL,70.0,7910,Pave,,Reg,Lvl,4,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1960,1960,Hip,CompShg,BrkFace,HdBoard,None,0.0,3,3,CBlock,3.0,3.0,2.0,4.0,666,0.0,0,409,1075,GasA,4,1,SBrkr,1507,0,0,1507,0,0,2,0,4,1,3,7,3,0,,Basment,1960.0,2.0,1,404,3.0,3.0,3,0,0,0,0,0,0,,3.0,,0,2008,WD,Normal,127000,2582,False,True,False
1231,90,RL,,18890,Pave,,IR1,Lvl,4,Inside,Gtl,Sawyer,Feedr,RRAe,Duplex,1.5Fin,5,5,1977,1977,Shed,CompShg,Plywood,Plywood,None,1.0,3,3,CBlock,4.0,3.0,2.0,5.0,498,2.0,211,652,1361,GasA,5,1,SBrkr,1361,1259,0,2620,0,0,2,2,4,2,3,12,10,1,3.0,BuiltIn,1977.0,3.0,2,600,3.0,3.0,1,155,24,145,0,0,0,,,Gar2,8300,2007,WD,Normal,190000,3981,False,True,False
1232,90,RL,70.0,7728,Pave,,Reg,Lvl,4,Inside,Gtl,NAmes,Norm,Norm,Duplex,SLvl,5,6,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,120.0,3,3,CBlock,3.0,3.0,4.0,4.0,803,0.0,0,303,1106,GasA,3,1,SBrkr,1190,0,0,1190,1,0,1,0,3,1,3,6,10,0,,Attchd,1962.0,2.0,2,540,3.0,3.0,3,0,18,0,0,0,0,,3.0,,0,2006,WD,Normal,132500,2296,False,True,False
1233,90,RL,70.0,9842,Pave,,Reg,Lvl,4,FR2,Gtl,NAmes,Norm,Norm,Duplex,1Story,4,5,1962,1962,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,Slab,,,,,0,,0,0,0,GasA,3,1,SBrkr,1224,0,0,1224,0,0,2,0,2,2,3,6,10,0,,CarPort,1962.0,2.0,2,462,3.0,3.0,3,0,0,0,0,0,0,,,,0,2007,WD,Normal,101800,1224,False,False,False
1234,20,RL,,12160,Pave,,IR1,Lvl,4,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,Plywood,Plywood,BrkFace,180.0,3,3,CBlock,3.0,3.0,2.0,2.0,1000,0.0,0,188,1188,GasA,2,1,SBrkr,1188,0,0,1188,1,0,1,0,3,1,3,6,10,0,,Attchd,1959.0,3.0,2,531,3.0,3.0,3,0,0,0,0,0,0,,4.0,,0,2010,COD,Abnorml,142000,2376,False,True,False
1235,70,RH,55.0,8525,Pave,,Reg,Bnk,4,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,5,6,1911,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,3.0,3.0,4.0,0.0,0,0.0,0,940,940,GasA,3,0,FuseA,1024,940,0,1964,0,0,1,1,4,1,3,7,10,0,,,,,0,0,,,1,0,192,0,0,0,0,,,,0,2008,WD,Abnorml,130000,2904,False,False,False
1236,70,RL,96.0,13132,Pave,,Reg,Lvl,4,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,5,5,1914,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,4.0,3.0,3.0,0.0,0,0.0,0,747,747,GasA,4,1,FuseF,892,892,0,1784,0,0,1,1,4,1,3,9,10,0,,Detchd,1914.0,2.0,1,180,2.0,2.0,1,203,40,0,0,0,0,,,,0,2006,WD,Normal,138887,2531,False,True,False
1237,160,RL,36.0,2628,Pave,,Reg,Lvl,4,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,4,3,PConc,4.0,3.0,2.0,0.0,0,0.0,0,764,764,GasA,5,1,SBrkr,764,862,0,1626,0,0,2,1,2,1,4,6,10,0,,BuiltIn,2003.0,3.0,2,474,3.0,3.0,3,0,27,0,0,0,0,,,,0,2010,WD,Normal,175500,2390,False,True,False
1238,60,RL,41.0,12393,Pave,,IR2,Lvl,4,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,2.0,0.0,0,0.0,0,847,847,GasA,5,1,SBrkr,847,1101,0,1948,0,0,2,1,4,1,4,8,10,1,4.0,BuiltIn,2004.0,4.0,2,434,3.0,3.0,3,100,48,0,0,0,0,,,,0,2006,WD,Normal,195000,2795,False,False,True
1239,20,RL,63.0,13072,Pave,,Reg,Lvl,4,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,2.0,0.0,0,0.0,0,1141,1141,GasA,5,1,SBrkr,1141,0,0,1141,0,0,1,1,3,1,3,6,10,0,,Detchd,2005.0,2.0,2,484,3.0,3.0,3,0,0,0,0,0,0,,,,0,2006,WD,Abnorml,142500,2282,True,False,False
1240,20,RL,64.0,9037,Pave,,IR1,HLS,4,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,32.0,4,3,PConc,4.0,3.0,4.0,5.0,428,0.0,0,1048,1476,GasA,5,1,SBrkr,1484,0,0,1484,0,0,2,0,2,1,5,6,10,1,4.0,Attchd,2006.0,3.0,2,472,3.0,3.0,3,120,33,0,0,0,0,,,,0,2007,WD,Normal,265900,2960,True,False,False
1241,60,RL,65.0,8158,Pave,,Reg,Lvl,4,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,252.0,4,3,PConc,4.0,3.0,2.0,5.0,550,0.0,0,334,884,GasA,5,1,SBrkr,884,884,0,1768,1,0,2,1,3,1,4,8,10,0,,Attchd,2003.0,3.0,2,543,3.0,3.0,3,0,63,0,0,0,0,,,,0,2008,WD,Normal,224900,2652,False,True,False
1242,20,RL,83.0,9849,Pave,,Reg,Lvl,4,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,6,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,0.0,4,3,PConc,4.0,3.0,4.0,0.0,0,0.0,0,1689,1689,GasA,5,1,SBrkr,1689,0,0,1689,0,0,2,0,3,1,4,7,10,0,,Attchd,2007.0,3.0,3,954,3.0,3.0,3,0,56,0,0,0,0,,,,0,2007,New,Partial,248328,3378,True,True,False
1243,85,RL,85.0,10625,Pave,,Reg,Lvl,4,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SFoyer,7,6,1974,1974,Gable,CompShg,Plywood,Plywood,BrkFace,81.0,3,3,CBlock,4.0,3.0,5.0,5.0,885,1.0,168,0,1053,GasA,3,1,SBrkr,1173,0,0,1173,1,0,2,0,3,1,4,6,10,2,3.0,Attchd,1974.0,3.0,2,528,3.0,3.0,3,0,120,0,0,0,0,,4.0,,0,2010,WD,Family,170000,2226,False,False,False
1244,20,RL,107.0,13891,Pave,,Reg,Lvl,4,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,,,5,3,PConc,5.0,4.0,5.0,5.0,1386,0.0,0,690,2076,GasA,5,1,SBrkr,2076,0,0,2076,1,0,2,1,2,1,5,7,10,1,4.0,Attchd,2006.0,4.0,3,850,3.0,3.0,3,216,229,0,0,0,0,,,,0,2006,New,Partial,465000,4152,True,False,False
1245,70,RL,,11435,Pave,,IR1,HLS,4,Corner,Mod,Crawfor,Norm,Norm,1Fam,2Story,8,7,1929,1950,Gable,CompShg,BrkFace,Stucco,None,0.0,3,3,PConc,4.0,3.0,2.0,0.0,0,0.0,0,792,792,GasA,2,1,SBrkr,792,725,0,1517,0,0,1,0,3,1,4,7,10,2,4.0,Detchd,1931.0,2.0,2,400,3.0,3.0,3,0,0,0,0,0,0,,,,0,2006,WD,Normal,230000,2309,False,True,False
1246,80,RL,78.0,12090,Pave,,Reg,Lvl,4,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,7,1984,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,74.0,3,3,CBlock,4.0,3.0,2.0,0.0,0,0.0,0,585,585,GasA,5,1,SBrkr,1140,728,0,1868,0,0,3,1,3,1,3,7,10,1,3.0,BuiltIn,1984.0,4.0,2,477,3.0,3.0,3,268,112,0,0,147,0,,,,0,2007,WD,Abnorml,178000,2453,False,False,False
1247,60,FV,65.0,8125,Pave,,Reg,Lvl,4,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,2.0,0.0,0,0.0,0,756,756,GasA,5,1,SBrkr,756,797,0,1553,0,0,2,1,3,1,4,6,10,0,,Attchd,2005.0,3.0,2,615,3.0,3.0,3,0,45,0,0,0,0,,,,0,2006,New,Partial,186500,2309,True,False,True
1248,80,RL,,12328,Pave,,IR1,Lvl,4,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,335.0,3,3,CBlock,3.0,3.0,4.0,5.0,539,0.0,0,473,1012,GasA,3,1,SBrkr,1034,0,0,1034,1,0,1,0,3,1,3,6,10,0,,Attchd,1976.0,2.0,3,888,3.0,3.0,3,0,0,0,0,0,0,,,,0,2010,WD,Normal,169900,2046,False,True,False
1249,75,RM,60.0,9600,Pave,Grvl,Reg,Lvl,4,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,6,5,1917,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,3,BrkTil,4.0,3.0,2.0,2.0,319,0.0,0,416,735,OthW,2,0,SBrkr,1134,924,0,2058,0,0,1,1,3,1,3,8,10,1,4.0,Detchd,1950.0,2.0,2,396,2.0,2.0,2,0,0,259,0,0,0,,,,0,2008,WD,Normal,129500,2793,False,True,False
1250,20,RL,60.0,7200,Pave,,Reg,Lvl,4,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,2.0,3.0,534,2.0,96,246,876,GasA,3,1,SBrkr,988,0,0,988,0,0,1,0,3,1,3,6,10,0,,Attchd,1950.0,2.0,1,276,3.0,3.0,3,0,80,0,0,0,0,,,,0,2007,WD,Normal,119000,1864,False,True,False
1251,20,RL,93.0,11160,Pave,,Reg,Lvl,4,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5,1968,1968,Hip,CompShg,BrkFace,BrkFace,None,0.0,4,3,CBlock,3.0,3.0,2.0,4.0,1065,0.0,0,1045,2110,GasA,5,1,SBrkr,2110,0,0,2110,1,0,2,1,3,1,5,8,10,2,3.0,Attchd,1968.0,4.0,2,522,3.0,3.0,3,0,0,0,0,0,0,,,,0,2010,WD,Normal,244000,4220,False,True,False
1252,120,RL,,3136,Pave,,IR1,Lvl,4,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,163.0,4,3,PConc,4.0,3.0,2.0,0.0,0,0.0,0,1405,1405,GasA,5,1,SBrkr,1405,0,0,1405,0,0,2,0,2,1,4,6,10,1,4.0,Attchd,2003.0,3.0,2,478,3.0,3.0,3,148,36,0,0,0,0,,,,0,2006,WD,Normal,171750,2810,False,False,False
1253,20,RL,62.0,9858,Pave,,Reg,Lvl,4,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3.0,3.0,2.0,3.0,510,0.0,0,354,864,GasA,3,1,SBrkr,874,0,0,874,1,0,1,0,3,1,3,5,10,0,,Attchd,1968.0,3.0,1,288,3.0,3.0,3,33,0,0,0,0,0,,3.0,Shed,600,2009,WD,Normal,130000,1738,False,False,False
1254,60,RL,,17542,Pave,,IR1,Lvl,4,Inside,Gtl,Veenker,Norm,Norm,1Fam,2Story,7,7,1974,2003,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,3,CBlock,3.0,3.0,5.0,1.0,125,4.0,1031,36,1192,GasA,3,1,SBrkr,1516,651,0,2167,1,0,2,1,3,1,4,9,10,2,4.0,Attchd,1974.0,3.0,2,518,3.0,3.0,3,220,47,0,0,0,0,,4.0,,0,2007,WD,Normal,294000,3359,False,True,False
1255,60,RL,60.0,6931,Pave,,Reg,Lvl,4,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,Stone,92.0,4,3,PConc,4.0,3.0,2.0,0.0,0,0.0,0,746,746,GasA,5,1,SBrkr,760,896,0,1656,0,0,2,1,3,1,4,7,10,1,4.0,BuiltIn,2003.0,4.0,2,397,3.0,3.0,3,178,128,0,0,0,0,,,,0,2008,WD,Normal,165400,2402,False,True,True
1256,50,RM,52.0,6240,Pave,,Reg,Lvl,4,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1931,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3.0,2.0,2.0,1.0,425,0.0,0,459,884,GasA,3,1,FuseA,959,408,0,1367,0,0,1,0,3,1,3,6,10,1,4.0,Detchd,1978.0,2.0,1,560,3.0,3.0,3,0,0,0,0,120,0,,,,0,2007,WD,Normal,127500,2251,False,False,False
1257,20,RL,91.0,14303,Pave,,IR1,Lvl,4,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1994,Hip,CompShg,HdBoard,HdBoard,BrkFace,554.0,4,3,PConc,4.0,3.0,5.0,5.0,1314,0.0,0,672,1986,GasA,5,1,SBrkr,1987,0,0,1987,1,0,2,0,2,1,4,7,10,1,3.0,Attchd,1994.0,4.0,2,691,3.0,3.0,3,262,36,0,0,0,0,,,,0,2008,WD,Normal,301500,3973,False,True,False
1258,30,RL,56.0,4060,Pave,,Reg,Lvl,4,Corner,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,8,1922,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,2.0,3.0,2.0,0.0,0,0.0,0,864,864,GasA,5,1,SBrkr,864,0,0,864,0,0,1,0,2,1,3,4,10,0,,,,,0,0,,,3,0,96,0,0,0,0,,,,0,2009,WD,Normal,99900,1728,False,True,False
